HS Number,Name,Address,City,State,Zip,Primary Identifier,Website,Contacts
19416654602,"Personal Care Attendants, LLC",5816 Dearborn St,Mission,KS,66202,Prospect,,1
19304918866,Jondoh House,2620 E 21 St. North,Wichita,KS,67217,Prospect,,0
19281435514,Independent Connection,436 S Ohio St,Salina,KS,67401,Prospect,www.indconnectinc.com,0
19262935637,Community Developmental Disability Organization,2101 Dearborn St Ste 301,Augusta,KS,67010,Prospect,www.cddobutlercounty.org,2
19262935635,Residential Solutions,7735 W 145th Ter,Overland Park,KS,66223,Client,www.residentialsolutionskc.com,0
19262935631,Lakeside Terrace,1100 Lakeside Ter,Sabetha,KS,66534,Prospect,www.lakesideterrace.org,1
19262803064,Shepherd's Way,2407 S Spring Hollow St,Wichita,KS,67230,Prospect,www.shepherds-way.org,1
19257810361,Riverside Resources,700 North 3rd Street,Leavenworth,KS,66048,Client,riversideresources.org,16
19236998312,Angel Square,1200 E 8th St,Beloit,KS,67420,Prospect,,0
19236998318,Futures Unlimited,2410 N A St,Wellington,KS,67152,Prospect,www.futures-unlimited.org,8
19236998313,People First Employment and Residential Services,1519 E Pawnee St,Wichita,KS,67211,Prospect,www.peoplefirstservices.com,0
17922048551,Arrowhead West - Mid Kansas Division - Medicine Lodge,500 W Fowler,Medicine Lodge,KS,67104,Prospect,arrowheadwest.org,0
17921894218,Arrowhead West - Mid Kansas Division Pratt,10315 Bluestem Blvd,Pratt,KS,67214,Prospect,arrowheadwest.org,0
17922048359,Arrowhead West - Western Kansas Division,231 San Jose,Dodge City,KS,67801,Prospect,arrowheadwest.org,0
17921894028,Arrowhead West - Central Kansas Division,613 North Ridge Road,Wichita,KS,67212,Prospect,arrowheadwest.org,1
17616338436,Capper Foundation - Winifield,1500 E 8th Ave,Winifield,KS,67156,Pipeline,capper.org,0
17567625824,Achievement Services for Northeast Kansas,186 PO Box,Atchison,KS,66002,Prospect,asnek.org,6
17567367443,MandalaCommunity - Comfortable,2637 Fairmount St ,Wichita,KS,67220,Prospect,mandalacommunity.com,2
17293251764,"Paradigm Services, Inc",344 N Wabash Ave,Wichita,KS,67214,Prospect,www.paradigmservicesinc.org,1
17293172033,Alpha House Inc.,542 N Indiana Ave.,Wichita,KS,67214,Prospect,,0
17290043222,Capper Foundation - El Dorado,622 N Haverhill Road,El Dorado,KS,67042,Client,capper.org,2
17289070453,New Hope Services,821 W 3rd St,Valley Center,KS,67147,Prospect,www.medicalodgesnewhope.com,0
17288959136,Hearts of Love LLC,1602 S Cranbrook Ave,Wichita,KS,67207,Prospect,www.heartsofloveboutique.com,1
17288812136,Disability Supports of the Great Plains,501 E Northview Ave,Mcpherson,KS,67460,Prospect,www.dsgp.org,7
17288923277,Arrowhead West - Administrative Offices,1100 E Wyatt Earp Blvd,Dodge City,KS,67801,Prospect,www.arrowheadwest.org,20
17012823418,Kansas Elks Training Center for the Handicapped,1006 E Waterman St,Wichita,KS,67211,Prospect,www.ketch.org,5
16169711628,VIP Quality Services,851 North Mart-way Drive,Olathe,KS,66061,Prospect - Removed from Pipeline,vipqualityservices.com,7
15412273693,Saint Francis Community Services,509 East Elm Street,Salina,KS,67401,Prospect,st-francis.org,22
15322884273,EQUI VENTURE FARMS,8722 SW 29TH ST,Auburn,KS,66402,Client,equiventurefarmsllc.com,23
14795517251,The Villages Inc (Foster Care Children),7240 Southwest 10th Avenue,Topeka,KS,66615,Client,thevillagesinc.org,3
14793793565,Tri-Valley,4305 Campbell Dr,Fort Scott,KS,66701,Client,,0
14793681666,COF Training Services,1415 S 6th St,Burlington,KS,66839,Client,,0
14793563530,Everyday Community Resources,13413 W 75th Ct,Shawnee,KS,66216,Client,,0
14793356174,Tri-Valley,3602 S Johnson Rd,Chanute,KS,66720,Client,,0
14793288297,"Successful Dreams,Inc (Corporate)",1906 Main St Ste B,Parsons,KS,67357,Client,,0
14793741141,Tri-Valley,219 N Main St,Eureka,KS,67045,Client,,0
14793669956,Capper Foundation - Topeka,3500 SW 10th Ave,Topeka,KS,66604,Client,capper.org,17
14793596283,"Successful Dreams,Inc",118 W Myrtle St,Independence,KS,67301,Client,,0
14793582494,Tri-Valley,335 N Cottonwood St,Lola,KS,66749,Client,,0
14793414972,"Unlimited Services, LLC",821 E Lincoln Ln,Gardner,KS,66030,Client,,1
14793356175,Topeka Independent Living,501 SW Jackson,Topeka,KS,66603,Client,,0
14793345161,Sunflower Supports,2521 SW 37th St,Topeka,KS,66611,Client,,0
15025090930,SLI,3401 Southwest Harrison Street,Topeka,KS,66611,Client,slitopeka.org,13
14793705096,Smith Agency,911 Commercial St,Emporia,KS,66801,Client,,1
14793563531,Rosewood Support Services,2518 Ridge Ct Ste 202,Lawrence,KS,66046,Client,,0
14793554595,Residential Solutions,12684 Shawnee Mission Pkwy,Shawnee,KS,66216,Client,,0
14793316706,Rico Services,516 SE 29th St,Topeka,KS,66605,Client,,0
16627991060,newbeginningsmcpherson.com,891 Vanguard St,Mcpherson,KS,67460,Client,newbeginningsmcpherson.com,1
14794739722,Mosaic of NE KS,8047 Parallel Pkwy,Kansas City,KS,66762,Client,,1
14793793566,MCDS,2107 Industrial Dr,Mcpherson,KS,67460,Client,,0
14793779858,Reflections of Peace,1993 W 162nd St,Olathe,KS,66062,Client,,0
14793771164,New Alliance,14200 W 82nd St,Lenexa,KS,66215,Client,,0
14793607465,People 1st Network of Kansas,PO Box 3888,Shawnee,KS,66203,Client,,0
14793543489,Pearlie Mae's Compassion & Care,2205 SW 29th St,Topeka,KS,66614,Client,,0
14793432643,"New Horizons, Inc",131 N Santa Fe Ste 120,Salina,KS,67401,Client,https://www.newhorizonservices.com,7
14793288295,Mosaic of Winfield,2120 E. 9th Ave,Winfield,KS,67156,Prospect,mosaicwinfield.org,0
14793278828,"Quest Services, Inc",2608 W 12th Ave,Emporia,KS,66801,Client,questddservices.org,6
14793197071,Options Services,8910 W 62nd Ter,Merriam,KS,66202,Client,,0
14793741142,"Heartland Supports,LLC",313 Muse St,Newton,KS,67114,Client,,0
14793722654,Just in Time Adult Care,7540 Leavenworth Rd,Kansas City,KS,66102,Client,,0
14793722651,Life Works,1125 S Rock Rd St 9,Wichita,KS,67209,Client,,0
14793713276,Loving Hearts Training,4300 SE Drury Ln,Topeka,KS,66604,Client,,1
14793572431,Happy Sun Care Services,9557 W 87th St,Overland Park,KS,66212,Client,,0
14793543488,Joyces New Vision,3515 N 33rd Ter,Kansas City,KS,66104,Client,,0
14793364400,L'arche Heartland,PO Box 40493,Overland Park,KS,66204,Client,,0
14794730825,Equi-venture Farms,PO Box 210,Auburn,KS,66402,Client,,2
14793554596,Great Expectations,5336 W 207th St,Bucyrus,KS,66013,Client,,0
14793432644,"Graceful Home, LLC",3100 SE Illinois Ave,Topeka,KS,66605,Client,,0
14793336236,Game Time Living,1501 S Kansas Ave,Topeka,KS,66612,Client,,0
14793288296,Exploring Life,1815 SW Fairlawn,Topeka,KS,66604,Client,,0
14793779857,Eagle Casemanagment,7345 Leavenworth Rd,Kansas City,KS,66109,Client,,0
14793750114,Compassionate Care (KC),3301 SW Van Buren St,Topeka,KS,66611,Client,compcarekc.com,1
14793661098,"Dream Vision, LLC",9235 E Harry St Bldg 200 Ste 5,Wichita,KS,67207,Client,dreamvisionks.com,4
14793395490,Cross Point Adult Residential,2914 N 38th St,Kansas City,KS,66104,Client,,0
14793336235,Community Assisted Living,806 Colorado Ave,Holton,KS,66436,Client,,0
14793197070,Eeroma Resources,7925 State Ave,Kansas City,KS,66112,Client,,0
15500920196,Choices For Life,8040 Parallel Parkway,Kansas City,KS,66112,Client,choicesforlifekck.com,2
14793793567,COF Training Services,1516 N Davis Ave,Ottawa,KS,66067,Client,,0
14793741139,Class LTD,1117 W 8th,Coffeyville,KS,67337,Client,,0
14793307731,Bridge Builders,3229 W 25th St,Lawrence,KS,66047,Client,,0
14794691213,Advocacy First,PO Box 305,Bonner Springs,KS,66012,Client,,0
14793771163,Avance-D Community Alternatives,7424 SW 33rd St,Topeka,KS,66614,Client,,0
14793596284,Altar Support Inc,6401 Roswell Ave,Kansas City,KS,66104,Client,,0
14793325919,Alternative Solutions,701 N Mur-len St Ste D,Olathe,KS,66062,Client,,0
14793582493,Achievement Services for NE KS,PO Box 186,Atchison,KS,66002,Client,,0
14793572433,AbleLight (formerly Bethesda Lutheran Communities),2608 Aurora Ave,,KS,64468,Client,,1
14793307734,Advanced Individual Services,2713 SW 29th St,Topeka,KS,66614,Client,,0
11582708571,Mosaic Coffeyville/Pittsburg,2807 N Broadway,Pittsburg,KS,66212,Pipeline,mosaic.org,3
26545174051,Twin Valley Developmental Services,413 Commercial Ext 5229,Greenleaf,KS,66943,Pipeline,www.tvdsi.com,9
33649375492,TARC,2701 Southwest Randolph,Topeka,KS,66611,Prospect,www.tarcinc.org,19
11050849284,NCTC West,12 S 11th St,Seneca,KS,66538,Prospect,www.nctcks.org,3
11053277010,Multi Community Diversified Services,2107 Industrial Dr,Mcpherson,KS,67460,Client,www.mcds-ks.org,20
11052390485,Journey's Inc,501 Merchant St Box A,Emporia,KS,66801,Client,journeysinc.org,11
11040856097,Flinthills Services,505 S Walnut Valley Dr,El Dorado,KS,67042,Client,www.flinthillsservices.org,15
11031332982,Donipan County Services and Workskills,203 Roseport Rd,Elwood,KS,66024,Prospect,www.dcsw.org,3
11030753554,COF Training Services (Corporate),1516 N Davis Ave Ste A,Ottawa,KS,66067,Client,www.cofts.org,73
11030506270,Class,1200 E Merle Evans Dr,Columbus,KS,66725,Client,www.classltd.org,18
10956583752,Lakemary Center,100 Lakemary Dr,Paola,KS,66071,Prospect,lakemaryctr.org,20
10629570599,Eeroma Resources,8137 Parallel Pkwy,Kansas City,KS,66112,Client,www.eeromaresources.com,13
10628509222,Life Centers of Kansas,7495 W 16st St,Overland Park,KS,66085,Client,www.lifecentersofkansas.com,12
9418453338,Tech Training Center,10 E 1st Ave,Hutchinson,KS,67501,Prospect,www.techinc.org,18
7657972142,Rescare,3429 Executive Center Dr,Kansas City,KS,66102,Client,,0
7658032411,"Tri-Ko, Inc.",301 1st Street,Osawatomie,KS,66064,Prospect,tri-kocddo.com,15
7657918590,Stepping Stones,112 N 3rd St,Burlington,KS,66839,Client,,1
7613484880,WillowTree Supports,23733 West 83rd Terrace,Shawnee,KS,66227,Client,willowtreesupports.com,1
7608715910,Rosewood Services,PO Box 1321,Great Bend,KS,67530,Prospect,rosewoodservices.com,5
7610947351,"Cottonwood, Inc.",2801 W 31st St,Lawrence,KS,66047,Client,cwood.org,17
7613526179,Goodlife Innovations,2113 Delaware St,Lawrence,KS,66046,Client,mygoodlife.org,11
7611864759,"Twin Rivers Developmental Supports, Inc.",PO Box 133,Arkansas City,KS,67005-0133,Prospect,twinriversdevelopmental.com,8
7608715889,Big Lakes Developmental Center,1416 Hayes Drive,Manhattan,KS,66502,Pipeline,biglakes.org,20
14793414971,Starkey,4500 W Maple St,Wichita,KS,67209,Client,starkey.org,24
7611864748,"Developmental Services of Northwest Kansas, Inc.","2703 Hall St., Suite 10",Hays,KS,67601-0310,Prospect,mydsnwk.org,18
7611864730,Johnson County Developmental Supports,10501 Lackman Rd,Lenexa,KS,66219,Client,jocogov.org,46
7613380975,Mosaic Ellsworth,124 West 3rd,Ellsworth,KS,67439-0169,Prospect - Removed from Pipeline,mosaicinfo.org,54
7613353099,Tri-Valley Developmental Services,521 West 35th Street Parkway,Chanute,KS,66720,Client,tvds.org,41
7613353102,"OCCK, Inc. Beloit",501 W 7th Street,Beloit,KS,67420,Prospect,occk.com,43
7613354780,OPEN DOORS HOST HOMES (KY), -, -,KY, -,Client,opendoorsky.com,8
19059621640,Independent Opportunities,PO Box 5067,London,KY,40745,Pipeline,independentopportunities.com,4
33840813974,Life Works Residential-Lexington,90 Southport Drive,Lexington,KY,40503,Prospect,lwr.esinc.org,1
7609209784,PILLAR (KY),7408 HWY 329,CRESTWOOD,KY,40014,Client,applepatch.org,19
7613766665,CEDAR LAKE RESIDENCES (KY),700 BELLEWOOD RD,LOUISVILLE,KY,40223,Client,www.cedarlake.org,63
7657993333,Evergreen Life Services,1128 South Park Dr,Bowling Green,KY,42104,Pipeline,www.evergreenls.org,4
9072604318,SEVITA DANVILLE *NO DH*(KY),126 LETTON DR,DANVILLE,KY,40422,Client,,0
33843940639,Life Works Residential-Somerset,185 Mercury Blvd.,Somerset,KY,42503,Prospect,lwr.esinc.org,0
19059143756,Trinity Support Services - London,1006 W 5th Street,London,KY,40741,Pipeline,https://www.trinityky.com,5
7657943458,NEWFAC-EVERGREEN COMM SUPP(KY),11 S HIGHLAND ST,WINCHESTER,KY,40391,Client,evergreencommunitysupports.com,10
7613768352,SOUTHWEST CENTER (KY),8009 TERRY RD,LOUISVILLE,KY,40258,Client,swcky.org,15
9072874079,D&S - ASHLAND/LOUISA (KY),29501 MAYO TRAIL RD,CATLETTSBURG,KY,41129,Client,,0
9072928803,SEVITA SOMERSET (KY),144 RICHIE LANE,SOMERSET,KY,42503,Client,,0
9072869021,DAY SPRING MAIN (KY),3430 DAY SPRING COURT,LOUISVILLE,KY,40213,Client,dayspringcommunityliving.org,1
9072942173,SEVITA ELIZABETHTOWN (KY),917 NORTH MULBERRY ST,ELIZABETHTOWN,KY,42701,Client,,0
25136604937,"Caring Moore - Frankfort, KY",633 Chamberlain Ave.,Frankfort,KY,40601,Onboarding,caringmoorehomes.com,14
7657943475,Hands of Hope Services,,,KY,,Prospect,www.handsofhopeservicesllc.com,1
7608715898,DAY SPRING BAXTER (KY),1522 BAXTER AVE,LOUISVILLE,KY,40205,Client,dayspringky.org,35
33844002207,Life Works Residential-Morehead,710 West First Street,Morehead,KY,40351,Prospect,lwr.esinc.org,0
9072934814,SEVITA LOUISVILLE (KY),3830 TAYLORSVILLE ROAD,LOUISVILLE,KY,40220,Client,,0
20282714258,thezg.us,1904 Embassy Square Blvd.,Louisville,KY,40299,Prospect,thezg.us,1
9072546459,NEW OPPORTUNITIES & WAYS (KY),661 US 31W BYPASS,BOWLING GREEN,KY,42101,Client,new-opportunities.org,4
33768666941,Community Opportunities,112 Lincoln St.,Somerset,KY,42501,Prospect,,0
27985214504,"Caring Moore-Ashland, KY",12862 Ky-180,Ashland,KY,41102,Pipeline,CaringMooreHomes.com,0
26922877111,Dungarvin Lexington,500 Bellerive Blvd,Lexington,KY,40356,Pipeline,,1
25140414538,Access Care ADHC,908 Dupont Road ,Louisville,KY,40207,Prospect,accesscareadhc.com,4
22938544413,Care Centers of Nassau,231 West Main Street,Morganfield,KY,42437,Prospect,ccnassau.org,1
22494276622,Purpose Driven Support Services,,McDowell,KY,41647,Prospect,purposedrivensupports.com,1
22494266538,Planning for Life,3044 Breckenridge Lane,Louisville,KY,40220,Prospect,planningforlifeinc.com,2
22493519274,Milestones,9113 Leesgate Road,Louisville,KY,40222,Prospect,milestonesky.com,1
22493387055,mendingheartsinc.com,1436 E Main St ,Hazard,KY,41701,Prospect,mendingheartsinc.com,1
22493473414,LUCASACARE,639 Sherwood Drive,Bowling Green,KY,42103,Prospect,lucasacarebg.com,3
22493444888,Lord's Legacy Life Ministries,101 NSA Way ,Nicholasville,KY,40356,Prospect,lordslegacyministries.org,2
22493274020,Lifetime Potentials,,Jackson,KY,41339,Prospect,lifetimepotentials.org,1
22493038155,"Bridgeway Program (Comprehend, Inc)",741 Kenton Station Road,Maysville,KY,41056,Prospect,https://bridgewayidd.org/,3
22492931612,Community Connections,,Allen City,KY,41601,Prospect,communityconnectionsky.com,1
22491161208,commonwealth connections,316 Booth Avenue,Owensboro,KY,42301,Prospect,commonwealthconnections.org,5
22491218260,"Clay Community Foundations, LLC",1680 US-421,Manchester,KY,40962,Prospect,claycommunityfoundations.com,1
22491154009,Bridges of Kentucky,2021 Frederica Street,Owensboro,KY,42301,Prospect,bridgesofkentucky.com,4
22491144242,Bridge to Adulthood,5345 Russellville Road,Allensville,KY,42204,Prospect,bridgetoadulthood.com,2
22491053151,https://WWW.ASCENDLIFELLC.COM,3680 South Highway 27,Somerset,KY,42501,Prospect,ascendlifellc.com,2
22491221656,ALTERNATIVE OUTLOOK,,Hindman,KY,41822,Prospect,alternativeoutlookllc.com,1
22427474487,HOMEPLACE SUPPORT SERVICE,2647 Regency Road,Lexington,KY,40503,Prospect,homeplaceky.com,1
22427345443,"Families Hope,",540 Eureka Springs Drive,Lexington,KY,40517,Prospect,familieshope.biz,2
22414199045,Comfortable Living,870 Corporate Drive,Lexington,KY,40503,Prospect,comfortableliv.com,2
22414826300,Abbey Hill Group,13101 Magisterial Drive (4801 Olympia Park Plaza Suite 1200),Louisville,KY,40223,Prospect,abbeyhillgroup.com,1
19069841285,Trinity Support Services - Somerset,216 Poplar Ave,Somerset,KY,42503,Pipeline,trinityky.com,0
19061250099,Infinite Abilities,2012 KY-1247,Sumerset,KY,42503,Prospect,,4
19061249571,Family Ties,632 David Ave,Danville,KY,40422,Prospect,www.familytiesinc.com,2
18922742295,GREEN VALLEY HOUSE,5202 ALAMOSA LN,SPRING,KY,40222,Prospect,brightspringhealth.com,0
18923330596,EDWARDS COMMUNITY HOME,701 W 4TH AVE,CORSICANA,KY,40222,Prospect,brightspringhealth.com,0
18923603779,KINGSWOOD COMMUNITY HOME,6717 KINGSWOOD DR,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18923041820,JAMES STREET COMMUNITY HOME,708 JAMES ST,AZLE,KY,40222,Prospect,brightspringhealth.com,0
18922938369,BARCELONA,4308 BARCELONA,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18923323796,LAKEVIEW COMMUNITY HOME,1748 SPINNAKER LN,AZLE,KY,40222,Prospect,brightspringhealth.com,0
18923262553,HUNTWICK,3744 HUNTWICK DR,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18923205527,RIVER OAK,1005 RIVER OAK DR,SEGUIN,KY,40222,Prospect,brightspringhealth.com,0
18923330594,LONGMEADOW COMMUNITY HOME,4120 LONGMEADOW WAY,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18923286371,OHARA,8321 OHARA,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18922912302,SPRUCE HOUSE,802 BERKLEY,CLEBURNE,KY,40222,Prospect,brightspringhealth.com,0
18923198999,SPRING CREEK COMMUNITY HOME,4806 SPRING CREEK RD,ARLINGTON,KY,40222,Prospect,brightspringhealth.com,0
18923662675,FOREST CREEK,2520 FOREST CREEK DR,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18923617357,WHITMAN,6524 WHITMAN,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18923294552,MAYKUS COMMUNITY HOME,600 MAYKUS CT,IRVING,KY,40222,Prospect,brightspringhealth.com,0
18923343766,LAMPLIGHTER COMMUNITY HOME,104 LAMPLIGHTER CT,AZLE,KY,40222,Prospect,brightspringhealth.com,0
18923236749,HASTINGS,5320 HASTINGS,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18923678484,POCO,6505 POCO COURT,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18923733382,FAIRMEADOWS,3309 FAIRMEADOWS,FORT WORTH,KY,40222,Prospect,brightspringhealth.com,0
18923201562,REVERCHON COMMUNITY HOME,2121 REVERCHON DR,ARLINGTON,KY,40222,Prospect,brightspringhealth.com,0
18923681301,WESTGATE,7906 APPOMATTOX DR,AUSTIN,KY,40222,Prospect,brightspringhealth.com,0
18923662672,JERSEY VILLAGE,16130 ACAPULCO,HOUSTON,KY,40222,Prospect,brightspringhealth.com,0
18922938294,MARIPOSA COMMUNITY HOME,2505 MARIPOSA,HARLINGEN,KY,40222,Prospect,brightspringhealth.com,0
18922634407,PINON HOUSE,4520 MILLER ROAD,KRUM,KY,40222,Prospect,brightspringhealth.com,0
18923718174,SOMERSET GROUP HOME,1117 CHESTERWOOD,PEARLAND,KY,40222,Prospect,brightspringhealth.com,0
18923248516,OAK HOUSE,208 ALVARADO OAKS DR,ALVARADO,KY,40222,Prospect,brightspringhealth.com,0
18923163997,HOPE HOUSE,9107 SPELLMAN,HOUSTON,KY,40222,Prospect,brightspringhealth.com,0
18923163994,VALERO,1813 VALERO,FRIENDSWOOD,KY,40222,Prospect,brightspringhealth.com,0
18922705761,REDWOOD TERRACE COMMUNITY HOME,115 REDWOOD DR,PALESTINE,KY,40222,Prospect,brightspringhealth.com,0
18923733378,PONDEROSA,9554 RECTOR ROAD,SANGER,KY,40222,Prospect,brightspringhealth.com,0
18923607570,STECHER COMMUNITY HOME,702 MARION ST,LUFKIN,KY,40222,Prospect,brightspringhealth.com,0
18923262544,WESTWOOD COMMUNITY HOME,219 BROOKVIEW LN,PALESTINE,KY,40222,Prospect,brightspringhealth.com,0
18923622661,LAUREL HOUSE,50 N SHARON DR,KRUM,KY,40222,Prospect,brightspringhealth.com,0
